unit	cluster	hap1	hap2	purity	score
1473	0	22	26	0.5417	0.0000
1222	0	1	25	0.9615	412.0245
1791	0	17	19	0.5278	0.0000
372	0	21	0	1.0000	83.4530
894	0	14	11	0.5600	47.5105
1702	0	23	7	0.7667	70.1731
95	0	19	14	0.5758	34.8106
1476	1	14	12	0.5385	47.1347
79	1	38	0	1.0000	393.8994
1109	1	24	1	0.9600	170.4760
1329	1	3	20	0.8696	78.5478
1461	0	0	28	1.0000	80.8747
1640	1	3	26	0.8966	158.6511
27	0	27	0	1.0000	0.0000
1175	0	0	29	1.0000	0.0000
1801	0	16	20	0.5556	0.0000
1642	0	0	34	1.0000	334.8607
444	1	10	13	0.5652	48.5634
1318	1	1	27	0.9643	61.1172
330	0	28	0	1.0000	0.0000
510	0	0	32	1.0000	0.0000
1781	0	25	11	0.6944	0.0000
1407	0	31	0	1.0000	167.1611
393	0	0	17	1.0000	111.9942
174	0	12	17	0.5862	76.7323
1555	0	0	21	1.0000	216.8179
30	0	22	0	1.0000	425.6484
833	0	0	31	1.0000	76.1910
400	0	15	12	0.5556	37.8528
1913	0	37	19	0.6607	0.0000
1624	1	1	22	0.9565	90.1643
170	0	4	32	0.8889	108.9500
1940	1	5	12	0.7059	227.6222
449	0	0	22	1.0000	224.1433
1349	1	23	0	1.0000	232.1070
74	1	12	9	0.5714	62.2887
1705	1	1	30	0.9677	161.5493
1241	1	30	0	1.0000	272.9305
183	0	29	0	1.0000	0.0000
825	0	28	34	0.5484	0.0000
284	0	27	0	1.0000	260.3523
769	0	0	28	1.0000	214.8797
1871	0	19	13	0.5938	0.0000
1316	1	23	0	1.0000	221.2983
938	0	23	0	1.0000	156.2048
456	0	3	27	0.9000	78.7836
709	0	29	0	1.0000	286.9928
507	0	0	34	1.0000	252.1958
1174	1	11	10	0.5238	354.8027
1223	0	29	0	1.0000	302.3102
1387	1	0	20	1.0000	255.5601
1761	1	14	17	0.5484	51.0222
1280	1	28	3	0.9032	95.5549
236	0	2	29	0.9355	236.2478
335	1	0	20	1.0000	64.9240
1088	0	0	31	1.0000	0.0000
685	0	4	21	0.8400	75.8700
278	0	23	22	0.5111	0.0000
82	0	32	1	0.9697	138.9485
1266	0	0	17	1.0000	211.7115
883	0	29	22	0.5686	0.0000
280	0	16	8	0.6667	39.5368
552	0	24	2	0.9231	87.8169
733	1	0	28	1.0000	306.9543
1223	1	0	30	1.0000	302.3102
772	0	42	0	1.0000	0.0000
448	1	0	14	1.0000	265.3079
301	0	0	27	1.0000	0.0000
1888	0	14	17	0.5484	0.0000
1744	1	6	3	0.6667	83.3406
1825	1	27	0	1.0000	70.7552
29	1	13	6	0.6842	89.1943
639	0	0	37	1.0000	0.0000
358	1	1	29	0.9667	312.7713
520	1	8	8	0.5000	395.7568
237	0	0	28	1.0000	229.5220
222	0	8	17	0.6800	64.2690
1743	1	13	15	0.5357	68.3667
1378	1	16	8	0.6667	49.4455
406	0	27	0	1.0000	279.0244
1359	1	28	0	1.0000	335.5936
1214	1	2	25	0.9259	77.9024
1524	0	0	21	1.0000	140.2031
52	0	0	21	1.0000	0.0000
258	0	0	24	1.0000	253.2021
1776	0	11	9	0.5500	0.0000
1293	0	27	0	1.0000	221.7679
870	1	15	9	0.6250	42.0646
1433	0	20	0	1.0000	136.7607
513	0	3	24	0.8889	73.8816
829	0	34	0	1.0000	0.0000
1625	0	0	24	1.0000	164.6886
1753	0	29	0	1.0000	455.9287
315	1	2	19	0.9048	111.0404
1540	1	1	34	0.9714	159.8671
1573	0	14	11	0.5600	57.9857
1107	0	21	1	0.9545	163.6268
1856	0	20	19	0.5128	0.0000
1925	1	5	6	0.5455	79.9549
480	1	21	9	0.7000	67.6243
1877	1	9	8	0.5294	281.4719
1847	0	20	18	0.5263	0.0000
1048	0	14	18	0.5625	50.0038
1108	0	0	22	1.0000	228.6939
528	0	0	24	1.0000	0.0000
1077	1	0	26	1.0000	452.8549
944	0	2	20	0.9091	132.3349
972	0	24	0	1.0000	0.0000
413	0	31	1	0.9688	210.8430
746	0	0	23	1.0000	211.2414
37	1	13	13	0.5000	37.1124
1299	0	5	18	0.7826	76.6629
815	1	14	13	0.5185	1464.2735
1382	0	31	1	0.9688	138.4376
771	1	23	0	1.0000	160.4077
851	1	10	5	0.6667	41.9923
1603	1	31	0	1.0000	300.9694
233	0	12	12	0.5000	37.0198
962	0	1	19	0.9500	70.0219
442	1	0	24	1.0000	229.4612
88	1	12	16	0.5714	45.1290
1574	0	27	0	1.0000	181.7560
713	1	1	17	0.9444	160.0180
1219	0	27	0	1.0000	311.6942
733	0	37	0	1.0000	306.9543
865	0	24	0	1.0000	196.2593
1919	0	12	13	0.5200	62.6554
1041	0	28	1	0.9655	144.6620
351	0	33	0	1.0000	251.8974
617	1	6	16	0.7273	62.6132
412	1	30	0	1.0000	231.1673
1653	0	0	31	1.0000	400.4716
9	0	23	4	0.8519	68.5672
1316	0	0	22	1.0000	221.2983
1870	0	22	23	0.5111	0.0000
862	1	13	5	0.7222	61.2794
1265	1	0	25	1.0000	152.9925
940	0	4	21	0.8400	71.9335
28	1	1	24	0.9600	130.0103
1188	0	26	0	1.0000	45.3292
1676	0	23	15	0.6053	125.7376
1855	0	17	20	0.5405	0.0000
817	0	0	32	1.0000	281.1060
1738	1	13	8	0.6190	44.4651
743	1	0	21	1.0000	222.1681
1718	0	33	0	1.0000	0.0000
650	0	26	0	1.0000	286.1986
756	0	30	25	0.5455	0.0000
405	1	27	0	1.0000	282.5722
700	0	21	0	1.0000	0.0000
1142	0	32	0	1.0000	280.7622
1452	1	0	24	1.0000	221.0345
80	0	30	0	1.0000	310.3936
379	1	37	0	1.0000	446.1271
1930	0	18	22	0.5500	0.0000
1931	1	6	16	0.7273	43.5452
1035	1	15	15	0.5000	43.1517
1077	0	27	0	1.0000	452.8549
535	0	6	6	0.5000	30.9003
1885	1	9	4	0.6923	49.3264
649	0	9	12	0.5714	44.5275
1403	0	25	0	1.0000	369.7828
676	0	22	0	1.0000	0.0000
1516	1	0	18	1.0000	234.4209
522	0	11	21	0.6562	93.4510
941	1	30	0	1.0000	161.5992
1792	1	8	5	0.6154	123.4311
804	0	29	29	0.5000	0.0000
600	0	38	0	1.0000	0.0000
1611	1	23	0	1.0000	315.1134
1444	0	26	2	0.9286	96.5990
1413	0	22	0	1.0000	0.0000
318	1	8	12	0.6000	763.2707
512	1	12	6	0.6667	53.2767
855	0	26	0	1.0000	242.1767
1815	1	12	4	0.7500	49.8447
1772	0	25	0	1.0000	0.0000
445	0	26	23	0.5306	0.0000
1302	1	0	37	1.0000	318.0278
1135	0	2	21	0.9130	117.4038
1543	0	1	17	0.9444	123.8821
1606	1	29	0	1.0000	248.2678
981	0	0	29	1.0000	257.6908
77	1	30	1	0.9677	311.1722
875	1	11	21	0.6562	43.1902
1493	0	1	27	0.9643	63.6981
553	0	32	1	0.9697	187.9879
750	0	7	20	0.7407	74.1625
1181	0	0	30	1.0000	0.0000
868	0	0	21	1.0000	0.0000
690	0	21	13	0.6176	50.9569
563	1	0	32	1.0000	229.5365
152	0	10	7	0.5882	46.7128
475	0	1	24	0.9600	226.5142
1129	0	33	24	0.5789	0.0000
402	0	2	22	0.9167	126.0182
454	0	28	0	1.0000	337.1404
1278	1	31	0	1.0000	273.6033
137	0	0	32	1.0000	328.7250
853	0	12	15	0.5556	38.9852
129	1	32	0	1.0000	282.9445
1209	0	32	0	1.0000	348.7025
841	3	2	1	0.6667	3458.8883
887	1	28	0	1.0000	258.7902
1710	1	41	0	1.0000	305.9535
160	0	0	32	1.0000	239.3782
91	0	28	0	1.0000	267.5688
795	0	24	0	1.0000	388.7106
1510	1	25	0	1.0000	241.0530
1743	0	9	6	0.6000	68.3667
181	0	32	0	1.0000	0.0000
706	1	1	25	0.9615	248.1584
928	0	0	21	1.0000	191.7650
819	0	15	14	0.5172	54.5962
93	1	29	0	1.0000	212.7438
1845	0	23	19	0.5476	0.0000
922	1	1	21	0.9545	76.8886
800	1	6	24	0.8000	109.2866
1659	1	17	4	0.8095	54.2257
1442	1	25	0	1.0000	219.8351
1938	0	21	16	0.5676	0.0000
1447	1	15	18	0.5455	46.0429
151	0	19	10	0.6552	43.5761
1196	0	0	31	1.0000	0.0000
979	1	25	0	1.0000	305.0723
1591	1	15	18	0.5455	50.7161
807	1	22	0	1.0000	194.9785
1741	0	18	0	1.0000	0.0000
1022	1	0	22	1.0000	480.5769
23	0	0	26	1.0000	304.1017
1679	1	21	0	1.0000	344.1690
1555	1	23	0	1.0000	216.8179
879	0	12	12	0.5000	45.9289
1921	0	15	19	0.5588	0.0000
1489	0	22	23	0.5111	0.0000
1447	0	16	5	0.7619	46.0429
506	0	0	32	1.0000	350.5742
1533	1	6	17	0.7391	46.4468
689	0	2	21	0.9130	173.2981
1882	1	15	10	0.6000	56.1687
1115	0	0	19	1.0000	197.0621
105	1	29	1	0.9667	147.3758
257	0	2	26	0.9286	99.5686
1556	0	0	23	1.0000	173.3522
1381	0	0	25	1.0000	276.4799
626	1	11	8	0.5789	46.2267
697	2	2	27	0.9310	1359.8404
1396	0	16	0	1.0000	0.0000
1173	2	26	8	0.7647	250.4350
185	0	31	25	0.5536	0.0000
1297	0	35	0	1.0000	242.0944
1303	1	0	23	1.0000	242.9990
1275	0	43	21	0.6719	0.0000
1214	0	27	0	1.0000	77.9024
1618	1	27	0	1.0000	903.5626
1517	0	5	16	0.7619	59.0917
1456	0	20	0	1.0000	0.0000
114	1	12	12	0.5000	41.7485
345	0	27	1	0.9643	69.1985
1752	0	28	11	0.7179	98.5627
858	1	32	0	1.0000	560.5532
292	0	24	0	1.0000	0.0000
1746	1	21	0	1.0000	218.7205
820	0	30	22	0.5769	0.0000
1715	1	2	17	0.8947	139.7945
32	1	0	31	1.0000	507.9984
174	1	10	13	0.5652	76.7323
519	1	24	0	1.0000	170.0611
1219	1	0	30	1.0000	311.6942
562	0	12	13	0.5200	45.6204
1872	1	3	4	0.5714	59.1790
45	1	32	0	1.0000	360.9171
1785	0	27	23	0.5400	0.0000
1276	0	36	30	0.5455	0.0000
589	0	20	5	0.8000	59.9933
1164	0	23	26	0.5306	0.0000
485	1	1	24	0.9600	253.8969
1138	1	13	11	0.5417	110.4497
42	0	35	0	1.0000	0.0000
521	1	21	14	0.6000	58.9716
1212	0	0	30	1.0000	249.7045
1292	1	0	17	1.0000	234.2503
480	0	8	9	0.5294	67.6243
1927	1	0	22	1.0000	62.2171
578	0	24	26	0.5200	0.0000
1019	0	38	25	0.6032	0.0000
410	0	0	21	1.0000	231.7939
166	1	1	40	0.9756	236.7284
1061	1	4	21	0.8400	58.9692
1878	0	19	20	0.5128	0.0000
718	1	26	0	1.0000	304.3222
44	1	28	0	1.0000	1311.5147
151	1	12	18	0.6000	43.5761
203	0	7	28	0.8000	188.8666
1263	0	0	28	1.0000	0.0000
1312	0	30	0	1.0000	321.2345
1409	0	31	0	1.0000	327.9795
304	0	24	0	1.0000	0.0000
1790	0	17	19	0.5278	0.0000
1247	0	13	17	0.5667	41.4622
145	0	0	36	1.0000	0.0000
1812	0	3	17	0.8500	190.5667
13	1	29	0	1.0000	405.0482
182	0	35	0	1.0000	0.0000
1594	0	25	0	1.0000	0.0000
39	0	0	19	1.0000	196.4655
369	0	11	14	0.5600	50.4878
1337	1	17	15	0.5312	46.8450
843	0	44	0	1.0000	0.0000
1065	0	25	18	0.5814	0.0000
11	0	18	0	1.0000	191.2040
1166	0	16	12	0.5714	56.4227
1258	2	3	15	0.8333	556.0022
1101	0	7	16	0.6957	44.7070
1208	0	18	0	1.0000	298.0216
1024	1	21	0	1.0000	73.9137
26	0	24	0	1.0000	0.0000
1158	0	23	27	0.5400	0.0000
572	0	21	0	1.0000	339.4994
739	1	22	1	0.9565	73.3996
360	1	16	8	0.6667	684.1267
751	1	0	27	1.0000	223.4251
502	0	21	0	1.0000	0.0000
738	0	4	22	0.8462	146.7675
419	0	0	27	1.0000	192.0462
1337	0	9	5	0.6429	46.8450
895	1	9	8	0.5294	103.8816
916	0	2	32	0.9412	186.9360
1750	1	0	9	1.0000	159.7974
1407	1	2	24	0.9231	167.1611
750	1	26	4	0.8667	74.1625
40	1	0	32	1.0000	446.4143
1152	1	32	0	1.0000	235.7548
928	1	29	0	1.0000	191.7650
605	1	22	0	1.0000	214.7515
976	1	21	0	1.0000	226.6989
613	1	0	20	1.0000	223.7510
689	1	35	1	0.9722	173.2981
1304	0	15	18	0.5455	33.4407
770	1	18	2	0.9000	192.7496
881	1	2	25	0.9259	182.2312
1405	0	0	27	1.0000	287.5307
466	1	1	23	0.9583	74.1938
493	0	0	31	1.0000	153.8205
371	0	24	12	0.6667	113.1332
123	0	42	0	1.0000	262.3404
392	0	18	0	1.0000	104.1167
610	1	32	0	1.0000	347.2184
386	1	0	34	1.0000	390.0518
960	0	22	0	1.0000	213.0320
1657	0	0	28	1.0000	0.0000
1280	0	2	23	0.9200	95.5549
336	0	34	0	1.0000	133.9324
789	0	21	8	0.7241	70.3797
816	0	17	15	0.5312	52.6085
657	0	20	26	0.5652	0.0000
1118	0	0	19	1.0000	176.4226
983	1	0	30	1.0000	326.6190
1678	0	23	0	1.0000	149.8381
239	0	20	0	1.0000	67.5368
1683	1	20	1	0.9524	75.9888
1803	1	8	14	0.6364	140.3402
900	0	39	0	1.0000	555.0743
417	0	29	0	1.0000	0.0000
476	0	24	0	1.0000	231.9512
1331	1	35	0	1.0000	377.4665
157	0	0	31	1.0000	239.5382
818	1	21	2	0.9130	87.8292
1506	0	23	0	1.0000	0.0000
57	1	10	16	0.6154	43.2314
952	1	0	35	1.0000	221.9006
1536	0	23	0	1.0000	219.6388
896	1	11	13	0.5417	54.2230
1324	0	26	0	1.0000	272.5779
1556	1	25	0	1.0000	173.3522
1013	0	27	1	0.9643	301.6627
1366	1	2	23	0.9200	71.2702
460	0	40	26	0.6061	0.0000
41	0	34	0	1.0000	0.0000
1460	1	21	8	0.7241	62.4755
491	1	0	33	1.0000	253.0332
1051	0	0	26	1.0000	276.3986
1511	1	0	27	1.0000	256.8052
681	0	23	1	0.9583	83.7710
1581	1	1	26	0.9630	107.8532
617	0	16	16	0.5000	62.6132
1530	0	0	29	1.0000	0.0000
1533	0	12	13	0.5200	46.4468
463	0	0	25	1.0000	251.4483
975	0	0	27	1.0000	234.5072
817	1	24	0	1.0000	281.1060
1422	0	0	22	1.0000	150.7207
1564	0	0	31	1.0000	304.2135
1232	0	23	0	1.0000	0.0000
946	0	0	22	1.0000	129.3371
1736	1	0	22	1.0000	249.9317
1652	0	26	0	1.0000	234.2436
1445	1	21	25	0.5435	167.7838
1239	1	30	0	1.0000	206.1776
354	1	32	0	1.0000	252.1247
1720	0	0	20	1.0000	0.0000
990	0	17	14	0.5484	54.9302
1573	1	16	16	0.5000	57.9857
1779	1	22	0	1.0000	114.5235
1371	0	14	18	0.5625	41.3512
730	1	0	24	1.0000	249.0097
1762	0	21	0	1.0000	244.0248
207	0	32	0	1.0000	296.6527
612	1	33	0	1.0000	259.4193
1272	0	33	0	1.0000	329.6203
1535	1	18	0	1.0000	209.6112
465	0	23	1	0.9583	94.2438
1328	1	0	15	1.0000	182.8290
768	1	19	0	1.0000	243.1549
1462	0	38	34	0.5278	0.0000
1576	0	22	0	1.0000	127.0804
1033	0	2	31	0.9394	100.0051
1427	0	31	20	0.6078	136.7788
349	1	1	28	0.9655	106.1364
1822	0	28	17	0.6222	0.0000
1430	0	21	10	0.6774	289.0282
1704	0	0	17	1.0000	84.1127
1005	1	20	0	1.0000	222.3403
866	1	0	32	1.0000	264.8941
38	0	0	26	1.0000	230.4077
110	0	0	32	1.0000	168.4270
1532	1	21	0	1.0000	117.2201
973	1	20	1	0.9524	293.4744
854	0	8	11	0.5789	39.6946
228	1	3	22	0.8800	83.6472
189	0	25	26	0.5098	0.0000
679	0	9	16	0.6400	46.6434
1498	3	18	3	0.8571	4937.4704
494	0	25	3	0.8929	302.4596
1021	1	21	6	0.7778	192.0808
720	0	0	25	1.0000	253.2371
45	0	0	29	1.0000	360.9171
1448	0	25	26	0.5098	0.0000
1327	0	23	0	1.0000	274.8157
912	0	25	2	0.9259	85.8106
1265	0	19	0	1.0000	152.9925
1038	1	6	13	0.6842	40.2548
1102	0	4	9	0.6923	157.3481
1498	4	1	23	0.9583	4937.4704
977	0	0	30	1.0000	278.3577
975	1	19	0	1.0000	234.5072
172	0	21	28	0.5714	49.9509
601	0	41	0	1.0000	193.1307
486	0	0	21	1.0000	208.5144
1519	0	12	18	0.6000	73.8975
238	1	19	5	0.7917	66.7736
1469	1	13	19	0.5938	36.7806
443	1	13	8	0.6190	44.9845
1317	0	15	17	0.5312	52.0701
202	1	0	29	1.0000	321.8609
917	1	17	15	0.5312	48.7049
682	1	0	27	1.0000	239.3228
1544	0	25	0	1.0000	0.0000
49	0	34	0	1.0000	0.0000
261	1	37	0	1.0000	465.3904
1566	0	26	0	1.0000	0.0000
989	0	0	21	1.0000	199.4309
1213	1	0	29	1.0000	243.7165
1802	0	18	21	0.5385	0.0000
889	1	15	11	0.5769	39.6931
1186	1	1	25	0.9615	322.1977
1304	1	6	13	0.6842	33.4407
362	0	0	24	1.0000	0.0000
1835	0	23	20	0.5349	0.0000
1861	0	28	26	0.5185	0.0000
647	1	34	0	1.0000	304.1905
882	1	30	0	1.0000	301.2162
1124	0	36	33	0.5217	0.0000
1098	1	23	0	1.0000	242.3387
11	1	0	33	1.0000	191.2040
841	2	29	0	1.0000	3458.8883
200	1	23	1	0.9583	3372.0492
1206	0	7	16	0.6957	78.9126
636	0	24	8	0.7500	66.5939
1690	0	23	26	0.5306	0.0000
1190	1	26	3	0.8966	66.1319
1688	0	11	6	0.6471	50.9574
788	0	26	0	1.0000	0.0000
120	1	8	8	0.5000	43.9498
1693	0	14	8	0.6364	50.5013
762	0	4	25	0.8621	104.6927
1551	1	0	30	1.0000	337.7160
586	0	27	27	0.5000	0.0000
684	0	28	1	0.9655	87.4712
1252	0	0	36	1.0000	0.0000
848	0	31	0	1.0000	298.5827
1109	0	2	21	0.9130	170.4760
880	1	28	2	0.9333	102.9911
842	1	0	34	1.0000	279.5946
1914	0	14	5	0.7368	181.9451
735	0	0	26	1.0000	318.5471
21	0	15	18	0.5455	53.1658
458	0	41	25	0.6212	0.0000
1177	0	45	0	1.0000	0.0000
296	0	21	20	0.5122	43.9270
619	0	10	10	0.5000	64.9635
1828	1	16	11	0.5926	248.0336
431	0	0	36	1.0000	0.0000
1194	0	11	3	0.7857	44.1063
840	0	23	23	0.5000	0.0000
1194	1	18	25	0.5814	44.1063
867	1	24	0	1.0000	346.4894
999	0	15	0	1.0000	198.0037
1099	0	21	0	1.0000	0.0000
776	0	28	0	1.0000	266.7509
1840	0	25	31	0.5536	0.0000
1045	0	1	24	0.9600	76.9894
560	1	28	0	1.0000	177.8484
1192	1	25	0	1.0000	268.9875
43	0	35	0	1.0000	0.0000
133	1	0	28	1.0000	266.1807
955	1	11	10	0.5238	51.2297
897	0	24	0	1.0000	278.2355
1248	3	26	3	0.8966	2484.9854
708	0	30	1	0.9677	349.2882
1838	0	21	15	0.5833	83.9505
311	0	26	2	0.9286	152.1543
933	0	28	27	0.5091	0.0000
1619	0	25	2	0.9259	0.0000
324	0	15	19	0.5588	57.1818
1004	1	0	27	1.0000	173.6598
353	0	22	4	0.8462	92.5582
791	0	30	1	0.9677	230.1690
1858	0	23	18	0.5610	0.0000
1200	0	25	1	0.9615	92.5044
1000	0	33	23	0.5893	0.0000
745	0	0	20	1.0000	229.5758
663	1	12	19	0.6129	52.6107
1475	0	19	27	0.5870	0.0000
1904	0	27	24	0.5294	0.0000
541	0	2	21	0.9130	1206.9387
531	1	17	14	0.5484	59.5858
789	1	8	22	0.7333	70.3797
1191	0	27	0	1.0000	323.8551
759	0	2	34	0.9444	99.5158
16	0	7	14	0.6667	31.9989
769	1	18	0	1.0000	214.8797
1796	0	15	4	0.7895	53.9157
1745	0	0	31	1.0000	0.0000
85	0	0	32	1.0000	362.2749
1647	1	0	15	1.0000	141.9231
1925	0	19	16	0.5429	79.9549
325	0	16	17	0.5152	54.5661
1310	1	1	21	0.9545	178.0558
490	0	24	0	1.0000	285.2705
158	1	0	35	1.0000	192.1734
803	1	21	11	0.6562	67.8788
1924	0	24	13	0.6486	0.0000
381	0	10	7	0.5882	55.4502
376	0	33	3	0.9167	418.5149
1661	0	0	23	1.0000	187.8922
1382	1	1	24	0.9600	138.4376
1911	0	17	20	0.5405	0.0000
1049	0	22	0	1.0000	214.3492
1203	1	1	26	0.9630	134.3427
1055	0	0	22	1.0000	0.0000
954	1	23	26	0.5306	80.9962
54	1	0	30	1.0000	391.8880
1133	0	0	28	1.0000	255.6231
1537	0	24	0	1.0000	284.0726
1114	1	24	0	1.0000	286.6766
798	0	30	5	0.8571	71.9958
1140	0	28	4	0.8750	109.2084
424	0	0	27	1.0000	149.2408
812	1	10	10	0.5000	53.7888
962	1	37	7	0.8409	70.0219
1246	0	25	0	1.0000	209.1260
1872	0	22	15	0.5946	59.1790
67	1	24	19	0.5581	62.4822
1283	0	22	1	0.9565	76.3980
778	0	2	29	0.9355	146.6401
1	0	26	0	1.0000	336.6773
79	0	0	38	1.0000	393.8994
469	1	22	8	0.7333	87.1310
162	0	1	33	0.9706	139.6750
434	0	19	4	0.8261	191.9884
54	0	25	0	1.0000	391.8880
1401	0	0	31	1.0000	317.2647
1360	0	37	0	1.0000	135.9124
137	1	20	0	1.0000	328.7250
1591	0	13	15	0.5357	50.7161
307	0	27	0	1.0000	0.0000
1642	1	32	0	1.0000	334.8607
646	1	0	34	1.0000	91.6263
1869	0	4	9	0.6923	54.3239
1220	0	0	23	1.0000	229.0916
1002	0	32	21	0.6038	0.0000
1130	0	28	24	0.5385	0.0000
1052	0	0	24	1.0000	348.6557
680	0	9	15	0.6250	60.8825
1612	0	0	28	1.0000	260.2402
961	0	15	11	0.5769	55.0599
717	1	26	0	1.0000	280.1498
285	0	0	21	1.0000	204.7519
1042	1	13	14	0.5185	47.8434
1488	1	1	21	0.9545	175.2556
1243	0	18	12	0.6000	56.1087
1647	0	22	0	1.0000	141.9231
1729	0	0	19	1.0000	0.0000
722	1	12	1	0.9231	278.1548
1240	1	20	1	0.9524	92.8818
1390	0	29	0	1.0000	204.7553
570	1	28	0	1.0000	276.3399
1262	0	36	0	1.0000	405.5861
1213	0	24	0	1.0000	243.7165
979	0	0	28	1.0000	305.0723
260	1	0	30	1.0000	497.3885
763	1	23	0	1.0000	235.4307
614	1	30	0	1.0000	205.3371
1485	0	32	22	0.5926	0.0000
977	1	25	0	1.0000	278.3577
14	0	36	0	1.0000	424.3756
1069	1	22	6	0.7857	96.0313
1250	1	0	31	1.0000	319.2592
1239	0	0	33	1.0000	206.1776
1298	1	10	18	0.6429	35.6036
214	1	14	13	0.5185	44.5095
1666	1	30	0	1.0000	873.9503
428	0	1	27	0.9643	66.0787
93	0	2	17	0.8947	212.7438
226	0	21	1	0.9545	91.8731
1868	0	17	22	0.5641	0.0000
1560	1	0	26	1.0000	275.0678
274	1	33	0	1.0000	312.8517
589	1	11	22	0.6667	59.9933
1187	0	23	3	0.8846	50.3527
1487	1	31	0	1.0000	323.8621
1559	0	30	0	1.0000	0.0000
1314	0	28	29	0.5088	0.0000
1079	0	28	0	1.0000	0.0000
948	0	27	0	1.0000	0.0000
1125	0	33	26	0.5593	0.0000
125	1	0	26	1.0000	300.4941
1761	0	12	19	0.6129	51.0222
1833	0	20	16	0.5556	0.0000
1116	0	27	0	1.0000	220.9925
352	0	0	25	1.0000	256.5619
1509	0	31	25	0.5536	0.0000
1430	1	6	18	0.7500	289.0282
1335	0	10	15	0.6000	48.7104
915	0	0	34	1.0000	222.1149
1783	0	24	17	0.5854	0.0000
614	0	0	27	1.0000	205.3371
1889	0	16	15	0.5161	0.0000
293	1	10	13	0.5652	52.6168
372	1	3	22	0.8800	83.4530
643	0	15	18	0.5455	101.6078
1356	1	27	0	1.0000	147.4420
1788	0	16	20	0.5556	0.0000
1405	1	28	0	1.0000	287.5307
238	0	1	28	0.9655	66.7736
1600	0	0	26	1.0000	284.6161
153	3	15	13	0.5357	1089.4656
715	0	31	0	1.0000	245.7978
85	1	34	0	1.0000	362.2749
1278	0	0	27	1.0000	273.6033
1862	0	21	18	0.5385	424.5036
1725	1	1	36	0.9730	295.6495
14	1	0	36	1.0000	424.3756
1137	0	19	2	0.9048	58.7930
1749	0	32	0	1.0000	342.5547
1247	1	16	5	0.7619	41.4622
514	0	13	14	0.5185	41.7768
736	0	20	6	0.7692	69.0303
1482	0	30	0	1.0000	247.8671
1297	1	0	20	1.0000	242.0944
1108	1	26	0	1.0000	228.6939
937	1	1	31	0.9688	121.4324
321	1	14	6	0.7000	34.2348
1765	0	4	26	0.8667	150.0695
997	1	0	31	1.0000	283.1685
1905	0	19	25	0.5682	0.0000
63	1	4	29	0.8788	87.1511
1734	0	0	27	1.0000	0.0000
1251	1	31	1	0.9688	294.6448
849	1	0	36	1.0000	350.6697
599	1	22	0	1.0000	251.3450
1742	0	21	0	1.0000	0.0000
0	0	22	0	1.0000	0.0000
81	1	16	20	0.5556	47.2035
437	1	0	28	1.0000	252.4033
293	0	13	17	0.5667	52.6168
815	3	0	24	1.0000	1464.2735
612	0	3	21	0.8750	259.4193
1928	0	20	13	0.6061	356.0444
691	0	21	2	0.9130	60.5921
1512	1	20	0	1.0000	342.2093
1777	0	30	20	0.6000	0.0000
1552	0	30	1	0.9677	131.5856
1771	1	18	7	0.7200	71.2201
100	0	25	1	0.9615	74.2286
1260	0	29	0	1.0000	0.0000
128	0	1	26	0.9630	280.7372
529	0	0	24	1.0000	0.0000
1575	1	32	1	0.9697	316.6958
1286	0	0	28	1.0000	240.5967
451	0	14	15	0.5172	48.0926
282	1	32	0	1.0000	311.3021
461	0	14	16	0.5333	64.5793
1841	1	8	6	0.5714	45.0675
542	1	30	0	1.0000	316.0341
80	1	0	33	1.0000	310.3936
331	0	26	0	1.0000	0.0000
148	0	0	40	1.0000	0.0000
381	1	19	15	0.5588	55.4502
1714	1	33	0	1.0000	175.7784
1768	0	30	0	1.0000	0.0000
851	0	14	17	0.5484	41.9923
904	0	0	33	1.0000	0.0000
1716	0	0	25	1.0000	324.2938
751	0	33	0	1.0000	223.4251
593	1	21	17	0.5526	46.0897
1241	0	0	36	1.0000	272.9305
168	1	1	35	0.9722	281.5769
583	1	25	0	1.0000	229.7446
328	1	0	22	1.0000	125.2360
118	1	10	8	0.5556	70.5467
565	1	0	31	1.0000	291.9717
506	1	28	0	1.0000	350.5742
323	0	14	8	0.6364	56.2490
1799	0	23	15	0.6053	0.0000
1048	1	15	13	0.5357	50.0038
315	0	29	1	0.9667	111.0404
1159	0	21	22	0.5116	0.0000
837	0	26	25	0.5098	0.0000
627	0	12	16	0.5714	46.3331
1041	1	2	27	0.9310	144.6620
15	0	0	35	1.0000	313.3247
935	0	29	1	0.9667	289.6568
1626	0	0	21	1.0000	222.3001
959	1	4	18	0.8182	70.8284
658	0	20	28	0.5833	0.0000
119	1	5	21	0.8077	81.5929
321	0	19	12	0.6129	34.2348
1451	0	33	0	1.0000	0.0000
1244	0	2	25	0.9259	79.7738
1668	0	0	29	1.0000	265.2846
1137	1	1	21	0.9545	58.7930
1023	1	17	11	0.6071	45.4293
516	1	18	3	0.8571	63.0566
1461	1	23	2	0.9200	80.8747
1567	0	27	0	1.0000	0.0000
97	0	26	28	0.5185	0.0000
1320	1	4	27	0.8710	123.1303
1431	1	18	16	0.5294	55.0750
1003	0	23	0	1.0000	262.4053
1362	1	21	0	1.0000	155.4532
1014	1	10	16	0.6154	34.7610
198	0	34	28	0.5484	0.0000
200	2	1	28	0.9655	3372.0492
