unit	cluster	hap1	hap2	purity	score
697	3	2	24	0.9231	1359.8404
702	0	26	0	1.0000	0.0000
79	1	38	0	1.0000	393.8994
863	0	0	25	1.0000	120.6734
1606	0	29	0	1.0000	248.2678
1597	0	0	38	1.0000	0.0000
771	0	24	0	1.0000	160.4077
1492	1	27	0	1.0000	53.3011
661	0	1	29	0.9667	38.9289
1112	0	5	2	0.7143	61.7961
950	0	33	0	1.0000	0.0000
1683	0	0	23	1.0000	75.9888
872	0	31	0	1.0000	89.4771
1534	0	0	25	1.0000	260.5835
1692	0	1	24	0.9600	84.9976
651	0	0	31	1.0000	84.6897
1786	0	25	20	0.5556	55.6242
143	0	0	26	1.0000	0.0000
1397	0	0	39	1.0000	0.0000
1267	0	0	16	1.0000	0.0000
773	1	0	25	1.0000	299.7433
668	1	0	36	1.0000	138.3509
1312	1	0	27	1.0000	321.2345
1842	0	19	14	0.5758	0.0000
1498	4	0	17	1.0000	4937.4704
1697	1	0	27	1.0000	272.8356
57	0	21	0	1.0000	43.2314
1427	0	5	1	0.8333	136.7788
1497	1	26	0	1.0000	137.8042
958	0	0	27	1.0000	144.1460
1920	0	0	17	1.0000	143.7414
349	1	30	0	1.0000	106.1364
549	0	28	32	0.5333	0.0000
621	0	23	26	0.5306	0.0000
1413	0	22	0	1.0000	0.0000
133	0	0	28	1.0000	266.1807
1581	1	0	28	1.0000	107.8532
440	1	0	25	1.0000	170.9844
1144	1	30	0	1.0000	310.1700
832	0	0	32	1.0000	76.7716
1084	0	32	23	0.5818	96.6989
468	1	0	22	1.0000	179.7054
1097	1	1	30	0.9677	94.7988
1586	0	29	0	1.0000	0.0000
1460	0	32	16	0.6667	62.4755
1190	1	27	0	1.0000	66.1319
1463	1	31	2	0.9394	91.6389
1581	0	21	0	1.0000	107.8532
1521	1	0	37	1.0000	61.1666
1322	1	31	0	1.0000	300.0982
784	0	24	0	1.0000	0.0000
128	0	32	1	0.9697	280.7372
419	0	0	27	1.0000	192.0462
1176	2	1	32	0.9697	761.4675
504	1	29	0	1.0000	114.8791
854	1	1	30	0.9677	39.6946
169	0	32	2	0.9412	47.6786
745	0	0	20	1.0000	229.5758
479	0	30	23	0.5660	0.0000
133	1	21	0	1.0000	266.1807
1	1	26	0	1.0000	336.6773
666	1	0	23	1.0000	258.3651
71	0	33	1	0.9706	86.5115
580	1	0	30	1.0000	53.7785
1403	1	25	0	1.0000	369.7828
426	1	31	0	1.0000	51.0765
708	0	31	0	1.0000	349.2882
1737	0	24	0	1.0000	39.7402
807	0	23	0	1.0000	194.9785
1704	1	29	0	1.0000	84.1127
1778	0	28	24	0.5385	0.0000
886	0	27	1	0.9643	245.2967
1569	1	28	1	0.9655	126.2556
399	0	0	32	1.0000	0.0000
1697	0	27	0	1.0000	272.8356
958	1	27	0	1.0000	144.1460
1740	0	30	0	1.0000	0.0000
841	1	0	20	1.0000	3458.8883
1543	1	25	0	1.0000	123.8821
1334	1	29	1	0.9667	71.0169
446	1	0	24	1.0000	344.0687
1091	0	0	25	1.0000	0.0000
1404	1	0	35	1.0000	254.4615
1195	1	37	0	1.0000	174.5234
9	1	24	0	1.0000	68.5672
737	1	0	22	1.0000	141.5355
936	0	24	0	1.0000	258.7913
1359	0	28	0	1.0000	335.5936
1575	1	1	33	0.9706	316.6958
1352	0	0	21	1.0000	249.2931
772	0	42	0	1.0000	0.0000
851	1	0	22	1.0000	41.9923
1038	0	22	27	0.5510	40.2548
522	1	10	5	0.6667	93.4510
17	1	24	0	1.0000	84.9420
1385	0	0	19	1.0000	315.8667
995	1	0	21	1.0000	240.2797
1304	0	2	28	0.9333	33.4407
743	1	0	21	1.0000	222.1681
722	0	0	31	1.0000	278.1548
635	0	24	27	0.5294	0.0000
1441	1	27	0	1.0000	47.9391
944	1	28	0	1.0000	132.3349
326	1	30	0	1.0000	148.6251
382	1	0	33	1.0000	69.3398
1171	0	0	22	1.0000	0.0000
1715	0	28	0	1.0000	139.7945
343	0	0	24	1.0000	59.0335
1724	0	34	0	1.0000	0.0000
1450	1	33	1	0.9706	246.9403
7	0	22	22	0.5000	0.0000
1292	1	0	17	1.0000	234.2503
67	0	1	26	0.9630	62.4822
476	1	24	0	1.0000	231.9512
90	1	0	37	1.0000	49.7683
260	1	28	0	1.0000	497.3885
1239	0	30	0	1.0000	206.1776
971	0	28	0	1.0000	0.0000
200	4	32	0	1.0000	3372.0492
1696	0	44	0	1.0000	0.0000
1522	0	42	0	1.0000	0.0000
913	0	32	19	0.6275	0.0000
1832	0	23	23	0.5000	0.0000
556	1	0	24	1.0000	55.0892
1270	0	0	21	1.0000	340.0680
1794	0	16	19	0.5429	0.0000
36	0	25	0	1.0000	300.1597
1348	1	13	0	1.0000	214.6681
1659	1	19	0	1.0000	54.2257
572	0	0	30	1.0000	339.4994
1446	0	35	0	1.0000	215.8299
824	0	35	37	0.5139	0.0000
100	0	2	26	0.9286	74.2286
522	0	14	22	0.6111	93.4510
379	1	37	0	1.0000	446.1271
1285	0	0	23	1.0000	121.2144
559	1	28	0	1.0000	140.5615
934	0	6	4	0.6000	60.3104
1649	0	33	1	0.9706	57.6417
1197	1	23	0	1.0000	36.7593
266	0	0	30	1.0000	194.0429
1768	0	30	0	1.0000	0.0000
804	0	29	29	0.5000	0.0000
1671	0	25	19	0.5682	0.0000
1050	0	22	0	1.0000	208.4520
1689	1	9	21	0.7000	63.2660
1367	0	23	0	1.0000	185.5766
1496	1	0	27	1.0000	301.9174
1632	0	0	35	1.0000	0.0000
467	1	24	1	0.9600	79.9215
1673	1	21	0	1.0000	219.0406
1487	1	0	29	1.0000	323.8621
1228	0	27	1	0.9643	156.3509
1326	0	27	1	0.9643	44.4796
985	1	7	2	0.7778	58.2285
594	1	0	30	1.0000	403.2597
878	0	11	27	0.7105	31.5951
392	0	0	22	1.0000	104.1167
368	0	29	2	0.9355	69.5851
852	1	0	21	1.0000	153.6890
1095	0	22	0	1.0000	45.6410
1856	0	20	19	0.5128	0.0000
1630	0	22	0	1.0000	0.0000
34	0	27	0	1.0000	389.3880
469	1	24	0	1.0000	87.1310
390	1	0	30	1.0000	279.4341
1459	0	22	18	0.5500	48.5267
940	1	0	27	1.0000	71.9335
754	0	31	26	0.5439	0.0000
1408	1	0	25	1.0000	293.0599
839	0	22	23	0.5111	37.4652
1324	0	26	0	1.0000	272.5779
1201	0	18	0	1.0000	218.3317
543	0	1	35	0.9722	597.0754
1792	0	15	15	0.5000	123.4311
1026	1	0	24	1.0000	214.1963
564	1	24	1	0.9600	66.6244
162	0	1	32	0.9697	139.6750
1729	0	0	19	1.0000	0.0000
1533	1	1	29	0.9667	46.4468
1439	0	0	31	1.0000	0.0000
899	0	30	0	1.0000	442.4155
418	1	32	0	1.0000	187.0800
1537	1	0	27	1.0000	284.0726
606	0	20	0	1.0000	224.5772
1894	0	22	23	0.5111	0.0000
1539	0	0	30	1.0000	176.8159
833	1	22	0	1.0000	76.1910
1691	1	22	0	1.0000	54.5555
868	0	0	21	1.0000	0.0000
136	1	0	29	1.0000	298.0736
1620	0	6	3	0.6667	58.6487
194	1	15	4	0.7895	58.5048
124	0	0	25	1.0000	188.4989
1234	0	28	4	0.8750	55.0611
1615	0	35	0	1.0000	285.3472
1489	0	22	23	0.5111	0.0000
1748	0	28	1	0.9655	198.6858
595	0	23	0	1.0000	40.5304
1158	0	23	27	0.5400	0.0000
1442	0	25	0	1.0000	219.8351
797	1	30	23	0.5660	64.2902
1368	1	0	26	1.0000	53.5805
861	0	0	16	1.0000	182.3318
530	0	0	24	1.0000	0.0000
695	0	31	27	0.5345	0.0000
123	1	0	31	1.0000	262.3404
1421	0	1	31	0.9688	64.5057
1308	0	0	31	1.0000	144.7400
734	0	0	23	1.0000	0.0000
978	0	0	19	1.0000	175.8541
1461	1	0	28	1.0000	80.8747
532	1	0	26	1.0000	78.7003
102	0	21	35	0.6250	77.8363
867	0	0	34	1.0000	346.4894
405	1	27	0	1.0000	282.5722
1417	0	35	0	1.0000	0.0000
166	0	0	40	1.0000	236.7284
1644	0	28	0	1.0000	344.6395
275	0	0	29	1.0000	0.0000
765	0	35	0	1.0000	0.0000
624	1	26	2	0.9286	44.7560
1468	1	1	24	0.9600	72.3820
983	0	36	0	1.0000	326.6190
1814	0	20	13	0.6061	0.0000
704	0	33	0	1.0000	0.0000
1735	0	9	6	0.6000	46.9934
1398	0	26	0	1.0000	384.9163
1386	1	29	0	1.0000	209.1989
547	2	27	0	1.0000	649.2745
486	0	0	21	1.0000	208.5144
1157	0	22	8	0.7333	74.4839
495	0	0	33	1.0000	57.5154
425	0	33	0	1.0000	156.9553
965	0	28	0	1.0000	95.9058
1940	0	24	23	0.5106	227.6222
1501	1	29	0	1.0000	345.5844
1232	0	23	0	1.0000	0.0000
757	0	28	24	0.5385	0.0000
573	1	24	0	1.0000	217.0660
1766	0	25	26	0.5098	69.2123
1925	0	21	4	0.8400	79.9549
1204	1	31	1	0.9688	84.9763
1517	0	26	1	0.9630	59.0917
115	1	17	12	0.5862	42.5219
1437	1	28	0	1.0000	396.6533
1274	0	40	22	0.6452	0.0000
1105	0	0	25	1.0000	196.4126
1527	0	0	29	1.0000	0.0000
582	0	21	22	0.5116	66.6998
1372	1	24	0	1.0000	154.7918
1608	1	27	0	1.0000	301.7467
1847	0	20	18	0.5263	0.0000
519	0	0	23	1.0000	170.0611
157	1	20	0	1.0000	239.5382
1460	1	4	4	0.5000	62.4755
127	1	35	0	1.0000	251.1025
1848	0	21	14	0.6000	329.4988
1562	1	19	1	0.9500	93.8490
228	0	1	23	0.9583	83.6472
910	1	27	0	1.0000	178.7799
404	0	22	0	1.0000	125.9864
1018	1	0	28	1.0000	177.8698
1348	0	0	28	1.0000	214.6681
1714	1	0	26	1.0000	175.7784
1668	0	0	29	1.0000	265.2846
101	0	2	27	0.9310	48.9273
823	0	35	36	0.5070	0.0000
159	0	0	34	1.0000	94.0945
85	1	1	32	0.9697	362.2749
790	1	0	28	1.0000	119.0586
1044	0	26	2	0.9286	44.0058
606	1	0	34	1.0000	224.5772
1153	1	27	0	1.0000	86.8105
311	0	1	38	0.9744	152.1543
1387	1	26	0	1.0000	255.5601
1357	0	27	22	0.5510	58.8041
570	0	28	0	1.0000	276.3399
106	0	35	0	1.0000	304.3026
1188	0	28	0	1.0000	45.3292
1483	1	0	26	1.0000	70.0788
836	0	0	32	1.0000	137.5080
1903	0	28	17	0.6222	0.0000
815	1	28	1	0.9655	1464.2735
1874	0	17	19	0.5278	0.0000
170	1	0	34	1.0000	108.9500
954	0	27	33	0.5500	80.9962
509	0	0	31	1.0000	0.0000
1403	0	0	30	1.0000	369.7828
481	0	28	6	0.8235	39.2831
1841	0	14	12	0.5385	45.0675
856	0	0	30	1.0000	229.0273
1313	0	0	22	1.0000	250.1376
554	0	0	23	1.0000	79.0496
1098	1	0	28	1.0000	242.3387
299	0	0	20	1.0000	0.0000
782	1	21	6	0.7778	84.2554
1040	0	0	30	1.0000	255.8687
683	0	20	0	1.0000	63.2130
456	0	1	27	0.9643	78.7836
1596	0	0	38	1.0000	0.0000
304	0	24	0	1.0000	0.0000
1291	1	28	0	1.0000	242.3826
1816	0	32	18	0.6400	57.9215
984	0	0	34	1.0000	294.8241
921	1	21	2	0.9130	96.2574
792	0	0	33	1.0000	224.8535
1604	0	0	36	1.0000	0.0000
1541	0	33	23	0.5893	0.0000
184	0	30	0	1.0000	0.0000
186	1	0	25	1.0000	267.8766
388	0	0	42	1.0000	0.0000
1834	0	31	20	0.6078	0.0000
1236	1	0	29	1.0000	417.7438
60	0	24	0	1.0000	223.6689
263	0	38	0	1.0000	0.0000
627	1	7	24	0.7742	46.3331
158	1	0	36	1.0000	192.1734
799	0	36	26	0.5806	0.0000
711	1	24	0	1.0000	70.7528
105	0	28	0	1.0000	147.3758
609	0	29	0	1.0000	39.9881
472	1	0	27	1.0000	86.9569
882	1	0	22	1.0000	301.2162
1561	1	0	35	1.0000	198.3841
340	1	26	1	0.9630	306.3704
1043	0	0	22	1.0000	65.5226
347	0	1	25	0.9615	0.0000
710	0	24	0	1.0000	247.6513
944	0	1	20	0.9524	132.3349
1539	1	17	0	1.0000	176.8159
23	0	0	26	1.0000	304.1017
1662	0	0	26	1.0000	0.0000
1138	0	30	29	0.5085	110.4497
1783	0	24	17	0.5854	0.0000
873	0	6	29	0.8286	44.8901
908	1	32	0	1.0000	89.5228
1636	3	23	1	0.9583	1395.4496
1646	0	0	16	1.0000	180.8848
1621	0	22	27	0.5510	0.0000
1750	1	30	0	1.0000	159.7974
282	1	0	27	1.0000	311.3021
1218	1	0	21	1.0000	46.2253
489	0	0	26	1.0000	219.3115
1440	0	0	27	1.0000	0.0000
1599	1	20	0	1.0000	265.2734
1514	1	29	1	0.9667	273.6094
297	0	39	29	0.5735	0.0000
1328	0	0	15	1.0000	182.8290
841	5	27	1	0.9643	3458.8883
753	0	30	0	1.0000	294.1173
1831	1	1	4	0.8000	151.1698
1202	1	31	0	1.0000	277.9631
425	1	2	28	0.9333	156.9553
104	0	29	1	0.9667	90.8416
25	0	0	19	1.0000	244.7704
155	1	0	37	1.0000	330.3314
1772	0	25	0	1.0000	0.0000
1904	0	27	24	0.5294	0.0000
729	1	0	25	1.0000	229.7853
1140	1	28	4	0.8750	109.2084
1328	1	26	0	1.0000	182.8290
682	1	20	0	1.0000	239.3228
1058	0	0	28	1.0000	0.0000
63	1	26	0	1.0000	87.1511
791	1	32	0	1.0000	230.1690
701	0	24	0	1.0000	0.0000
1381	0	33	0	1.0000	276.4799
593	0	33	1	0.9706	46.0897
1617	0	40	0	1.0000	296.1759
827	0	26	24	0.5200	0.0000
674	1	0	32	1.0000	222.5747
769	0	18	0	1.0000	214.8797
693	0	25	19	0.5682	40.6134
978	1	24	0	1.0000	175.8541
361	1	0	29	1.0000	276.9066
38	0	0	26	1.0000	230.4077
928	0	29	0	1.0000	191.7650
1473	0	22	26	0.5417	0.0000
892	1	25	22	0.5319	58.7752
961	0	1	22	0.9565	55.0599
1583	1	21	1	0.9545	158.1611
507	1	24	0	1.0000	252.1958
56	1	17	1	0.9444	45.4109
227	0	15	20	0.5714	0.0000
1689	0	20	1	0.9524	63.2660
541	0	0	19	1.0000	1206.9387
1813	1	15	1	0.9375	38.3772
1027	0	0	30	1.0000	110.6161
1211	1	0	29	1.0000	323.0986
815	0	0	24	1.0000	1464.2735
302	1	21	2	0.9130	154.7883
1271	1	31	0	1.0000	64.4733
1716	1	0	25	1.0000	324.2938
1872	1	25	1	0.9615	59.1790
1209	0	32	0	1.0000	348.7025
561	1	0	24	1.0000	92.7130
1064	0	9	24	0.7273	75.4814
1595	0	24	2	0.9231	0.0000
871	0	2	16	0.8889	38.7159
13	1	29	0	1.0000	405.0482
741	1	0	24	1.0000	101.2615
712	0	2	15	0.8824	33.4076
253	0	27	22	0.5510	100.7861
1389	0	22	0	1.0000	0.0000
1081	0	0	25	1.0000	256.6970
279	0	25	24	0.5102	0.0000
1372	0	0	26	1.0000	154.7918
1380	1	26	0	1.0000	262.8475
1077	0	0	26	1.0000	452.8549
1493	0	0	27	1.0000	63.6981
13	0	0	30	1.0000	405.0482
242	0	26	0	1.0000	209.7453
1214	1	29	0	1.0000	77.9024
888	0	28	0	1.0000	34.1340
1746	0	22	0	1.0000	218.7205
356	0	0	30	1.0000	328.4801
332	0	26	0	1.0000	0.0000
484	1	25	0	1.0000	255.7834
855	0	0	18	1.0000	242.1767
1369	0	0	35	1.0000	110.2562
745	1	25	0	1.0000	229.5758
1812	0	23	17	0.5750	190.5667
1840	0	25	31	0.5536	0.0000
1879	0	18	21	0.5385	0.0000
274	1	0	30	1.0000	312.8517
831	0	43	0	1.0000	0.0000
1608	0	0	37	1.0000	301.7467
866	1	0	32	1.0000	264.8941
1209	1	0	35	1.0000	348.7025
941	0	0	21	1.0000	161.5992
10	0	27	1	0.9643	127.9710
1731	1	26	2	0.9286	33.6165
292	0	24	0	1.0000	0.0000
1404	0	20	0	1.0000	254.4615
834	0	0	29	1.0000	194.3175
1318	1	0	32	1.0000	61.1172
1933	1	16	16	0.5000	280.7751
1101	0	39	0	1.0000	44.7070
617	0	21	0	1.0000	62.6132
758	0	27	1	0.9643	51.4221
1582	0	24	0	1.0000	87.1151
726	0	0	23	1.0000	55.4082
1482	0	0	21	1.0000	247.8671
1206	1	34	0	1.0000	78.9126
16	0	21	0	1.0000	31.9989
1418	0	38	0	1.0000	0.0000
1819	0	18	19	0.5135	0.0000
1334	0	1	22	0.9565	71.0169
1008	0	0	32	1.0000	0.0000
29	1	0	20	1.0000	89.1943
1569	2	0	23	1.0000	126.2556
994	0	30	0	1.0000	182.6961
1098	0	23	0	1.0000	242.3387
1114	1	24	0	1.0000	286.6766
464	1	27	0	1.0000	86.9629
453	1	0	26	1.0000	355.8553
475	1	0	25	1.0000	226.5142
273	1	31	0	1.0000	248.6712
123	0	42	0	1.0000	262.3404
569	0	0	25	1.0000	140.0456
417	0	29	0	1.0000	0.0000
1309	0	0	29	1.0000	292.7306
948	0	27	0	1.0000	0.0000
1764	1	0	29	1.0000	57.8649
203	0	33	0	1.0000	188.8666
373	0	23	0	1.0000	265.3107
1322	0	0	33	1.0000	300.0982
469	0	2	26	0.9286	87.1310
1107	1	0	29	1.0000	163.6268
921	0	1	22	0.9565	96.2574
465	0	0	25	1.0000	94.2438
1155	1	0	22	1.0000	86.7966
1320	1	35	0	1.0000	123.1303
969	0	0	32	1.0000	311.1813
942	0	36	0	1.0000	104.1806
1513	1	0	28	1.0000	55.4881
514	0	15	4	0.7895	41.7768
1198	1	29	0	1.0000	199.7063
12	0	27	0	1.0000	267.0312
1525	0	0	35	1.0000	321.2831
1308	1	31	0	1.0000	144.7400
1054	1	28	0	1.0000	276.2401
1266	0	0	17	1.0000	211.7115
1259	1	23	0	1.0000	204.2588
451	1	0	28	1.0000	48.0926
15	1	0	39	1.0000	313.3247
1458	0	0	24	1.0000	81.5377
1238	1	25	0	1.0000	137.6246
697	1	23	0	1.0000	1359.8404
151	0	31	28	0.5254	43.5761
1556	0	0	23	1.0000	173.3522
914	1	30	0	1.0000	258.2478
557	1	29	0	1.0000	132.6239
897	1	24	0	1.0000	278.2355
1152	0	30	0	1.0000	235.7548
1865	0	24	28	0.5385	0.0000
1424	1	21	0	1.0000	217.1455
309	1	27	0	1.0000	196.6024
1162	0	31	1	0.9688	39.2038
909	0	2	30	0.9375	118.0219
583	0	6	2	0.7500	229.7446
1537	0	24	0	1.0000	284.0726
525	0	19	28	0.5957	34.7010
960	1	22	0	1.0000	213.0320
9	0	0	32	1.0000	68.5672
1162	1	0	29	1.0000	39.2038
385	0	21	0	1.0000	287.1272
1150	1	33	1	0.9706	203.1896
577	0	0	25	1.0000	0.0000
1070	0	24	31	0.5636	83.8488
1708	1	26	0	1.0000	54.6017
1174	0	1	38	0.9744	354.8027
424	1	32	0	1.0000	149.2408
219	0	0	24	1.0000	0.0000
1833	0	20	16	0.5556	0.0000
244	0	22	11	0.6667	83.0463
1640	0	37	0	1.0000	158.6511
471	0	0	27	1.0000	64.1988
1223	1	0	30	1.0000	302.3102
849	1	0	36	1.0000	350.6697
188	0	0	22	1.0000	176.5975
858	1	0	30	1.0000	560.5532
1432	1	5	23	0.8214	61.7643
1164	0	23	26	0.5306	0.0000
952	1	24	0	1.0000	221.9006
1119	0	0	26	1.0000	192.8894
120	1	20	1	0.9524	43.9498
1077	1	27	0	1.0000	452.8549
1941	0	15	20	0.5714	0.0000
153	1	28	3	0.9032	1089.4656
1843	0	30	23	0.5660	94.1202
1530	0	0	29	1.0000	0.0000
318	3	24	4	0.8571	763.2707
916	0	0	32	1.0000	186.9360
785	0	24	0	1.0000	0.0000
307	0	27	0	1.0000	0.0000
1423	1	0	29	1.0000	211.8906
1316	0	23	0	1.0000	221.2983
226	0	23	0	1.0000	91.8731
1695	0	42	0	1.0000	0.0000
165	0	24	0	1.0000	87.6255
59	0	25	1	0.9615	209.6296
440	0	36	0	1.0000	170.9844
1314	0	28	29	0.5088	0.0000
910	0	0	26	1.0000	178.7799
183	0	29	0	1.0000	0.0000
792	1	23	0	1.0000	224.8535
1333	1	24	0	1.0000	173.1423
1234	1	0	20	1.0000	55.0611
303	0	41	0	1.0000	0.0000
1294	0	0	32	1.0000	294.0199
1763	1	0	24	1.0000	283.1164
208	1	0	32	1.0000	259.5954
1303	1	22	0	1.0000	242.9990
250	0	29	0	1.0000	0.0000
55	1	0	22	1.0000	50.2327
1747	1	0	27	1.0000	279.4550
1636	1	0	20	1.0000	1395.4496
168	1	31	1	0.9688	281.5769
477	1	27	0	1.0000	199.6977
541	1	0	21	1.0000	1206.9387
82	1	33	0	1.0000	138.9485
780	0	1	27	0.9643	102.9239
1498	3	33	1	0.9706	4937.4704
1849	1	0	19	1.0000	73.2546
1183	0	20	25	0.5556	0.0000
1198	0	2	19	0.9048	199.7063
1288	1	26	0	1.0000	105.4892
679	0	1	22	0.9565	46.6434
156	0	0	32	1.0000	220.8557
403	0	0	30	1.0000	0.0000
68	0	0	34	1.0000	92.4734
932	1	17	24	0.5854	58.5900
1857	0	20	18	0.5263	0.0000
1580	0	0	17	1.0000	162.2293
746	1	0	23	1.0000	211.2414
558	1	0	17	1.0000	68.4389
1445	0	0	35	1.0000	167.7838
962	0	36	0	1.0000	70.0219
1222	0	0	25	1.0000	412.0245
58	0	0	24	1.0000	200.8506
478	0	0	24	1.0000	242.1078
1143	0	27	3	0.9000	98.8957
1399	0	0	32	1.0000	135.6395
27	0	27	0	1.0000	0.0000
781	1	3	25	0.8929	56.8332
1227	1	0	28	1.0000	148.9582
402	0	0	22	1.0000	126.0182
94	1	1	18	0.9474	207.5401
620	0	22	26	0.5417	0.0000
510	0	0	32	1.0000	0.0000
770	1	0	29	1.0000	192.7496
1600	0	0	26	1.0000	284.6161
1678	0	0	14	1.0000	149.8381
1106	0	22	0	1.0000	251.8957
4	0	0	19	1.0000	209.0514
885	0	5	22	0.8148	57.5797
782	0	9	29	0.7632	84.2554
1323	0	3	20	0.8696	87.2468
841	2	1	21	0.9545	3458.8883
786	0	29	0	1.0000	0.0000
1220	0	0	23	1.0000	229.0916
837	0	26	25	0.5098	0.0000
482	0	27	0	1.0000	39.1601
684	1	0	26	1.0000	87.4712
615	0	22	30	0.5769	53.8013
491	1	24	0	1.0000	253.0332
1645	1	22	0	1.0000	200.0521
68	1	40	0	1.0000	92.4734
1762	1	0	30	1.0000	244.0248
1133	1	29	0	1.0000	255.6231
69	0	34	0	1.0000	0.0000
1563	2	1	28	0.9655	992.9097
1620	1	17	21	0.5526	58.6487
1211	0	25	0	1.0000	323.0986
1103	1	30	3	0.9091	40.2033
1672	1	1	23	0.9583	60.9047
1773	1	0	30	1.0000	351.0740
1405	0	0	27	1.0000	287.5307
1082	1	25	31	0.5536	74.0331
337	0	30	0	1.0000	289.6944
974	0	0	20	1.0000	62.5295
1784	0	19	19	0.5000	0.0000
350	0	1	25	0.9615	196.0177
179	0	0	19	1.0000	71.8505
29	0	29	1	0.9667	89.1943
392	1	19	0	1.0000	104.1167
873	1	19	8	0.7037	44.8901
1591	1	0	33	1.0000	50.7161
1639	1	0	20	1.0000	255.0524
378	1	37	0	1.0000	382.1028
1642	1	0	34	1.0000	334.8607
31	0	0	28	1.0000	337.6588
1398	1	0	36	1.0000	384.9163
578	0	24	26	0.5200	0.0000
546	1	29	0	1.0000	621.8635
589	0	31	0	1.0000	59.9933
318	0	8	18	0.6923	763.2707
1616	1	0	32	1.0000	319.7796
1606	1	0	22	1.0000	248.2678
920	0	2	27	0.9310	52.4435
260	0	0	30	1.0000	497.3885
628	0	22	13	0.6286	45.0619
1826	0	19	18	0.5135	0.0000
1618	0	23	0	1.0000	903.5626
421	1	19	1	0.9500	103.2630
1092	0	0	25	1.0000	0.0000
72	0	25	20	0.5556	0.0000
61	1	0	16	1.0000	189.1494
1024	0	23	0	1.0000	73.9137
1673	0	0	23	1.0000	219.0406
1715	1	1	17	0.9444	139.7945
688	1	0	25	1.0000	230.5614
1258	0	23	0	1.0000	556.0022
1149	0	0	32	1.0000	0.0000
569	1	26	0	1.0000	140.0456
914	0	0	33	1.0000	258.2478
413	0	1	22	0.9565	210.8430
268	0	0	19	1.0000	204.5011
249	1	27	0	1.0000	89.5499
1593	0	28	0	1.0000	0.0000
879	0	22	0	1.0000	45.9289
1320	0	0	27	1.0000	123.1303
1917	0	18	22	0.5500	0.0000
1867	0	16	21	0.5676	0.0000
1914	0	31	14	0.6889	181.9451
1241	0	0	36	1.0000	272.9305
444	0	21	15	0.5833	48.5634
73	0	22	20	0.5238	54.9679
886	1	1	27	0.9643	245.2967
1487	0	31	0	1.0000	323.8621
200	2	26	2	0.9286	3372.0492
722	1	12	0	1.0000	278.1548
1029	0	29	0	1.0000	0.0000
929	1	0	24	1.0000	149.9945
1635	0	0	37	1.0000	0.0000
581	1	0	31	1.0000	316.8318
366	0	0	34	1.0000	0.0000
1808	0	13	0	1.0000	0.0000
1466	0	2	17	0.8947	47.6156
406	1	27	0	1.0000	279.0244
228	1	25	1	0.9615	83.6472
1554	0	23	0	1.0000	298.4120
815	2	0	22	1.0000	1464.2735
139	1	0	34	1.0000	190.7508
947	0	21	0	1.0000	33.1455
1905	0	19	25	0.5682	0.0000
1168	0	0	27	1.0000	0.0000
716	1	0	25	1.0000	280.8129
1217	1	35	0	1.0000	46.6174
293	0	1	29	0.9667	52.6168
774	1	21	0	1.0000	244.4759
1636	2	1	26	0.9630	1395.4496
98	1	3	1	0.7500	56.4038
768	0	0	25	1.0000	243.1549
1815	0	23	11	0.6765	49.8447
1023	1	1	24	0.9600	45.4293
1515	1	32	0	1.0000	210.3215
1582	1	0	28	1.0000	87.1151
1187	0	0	18	1.0000	50.3527
760	1	20	0	1.0000	162.0110
21	0	18	4	0.8182	53.1658
1330	1	0	19	1.0000	70.7476
1350	1	0	19	1.0000	225.0829
1194	1	0	28	1.0000	44.1063
308	0	0	20	1.0000	203.1324
679	1	28	0	1.0000	46.6434
1072	0	21	0	1.0000	0.0000
200	1	1	29	0.9667	3372.0492
1654	0	0	35	1.0000	0.0000
319	0	36	1	0.9730	62.3765
20	0	20	18	0.5263	37.9839
1532	1	0	30	1.0000	117.2201
214	0	16	26	0.6190	44.5095
19	1	7	21	0.7500	44.2832
612	1	36	0	1.0000	259.4193
611	0	31	0	1.0000	327.5270
1365	0	22	0	1.0000	246.9673
195	0	28	28	0.5000	0.0000
416	0	28	0	1.0000	0.0000
1479	0	24	21	0.5333	0.0000
1785	0	27	23	0.5400	0.0000
1548	0	27	0	1.0000	0.0000
1883	0	26	17	0.6047	0.0000
1805	0	14	0	1.0000	0.0000
1047	1	0	29	1.0000	73.6410
60	1	0	19	1.0000	223.6689
1738	1	27	0	1.0000	44.4651
706	0	0	25	1.0000	248.1584
884	0	28	0	1.0000	87.7899
1180	0	0	34	1.0000	0.0000
1459	1	10	3	0.7692	48.5267
384	1	24	0	1.0000	253.9054
1325	1	1	24	0.9600	254.5871
1506	0	23	0	1.0000	0.0000
213	1	0	23	1.0000	64.6927
1363	0	0	25	1.0000	0.0000
463	0	0	25	1.0000	251.4483
1260	0	29	0	1.0000	0.0000
1301	1	1	33	0.9706	46.7628
394	1	28	0	1.0000	212.8053
1311	1	0	28	1.0000	172.0477
152	0	33	22	0.6000	46.7128
1829	0	18	20	0.5263	86.4555
749	0	32	0	1.0000	44.0499
1163	0	0	30	1.0000	34.0168
1136	0	21	22	0.5116	0.0000
1821	0	31	19	0.6200	0.0000
497	1	26	0	1.0000	83.7802
1251	1	0	30	1.0000	294.6448
598	0	1	21	0.9545	254.5051
130	0	0	26	1.0000	0.0000
328	1	28	0	1.0000	125.2360
513	1	16	2	0.8889	73.8816
